"LOCATION","LOCATION_label.fr","LOCATION_label.en","TRANSACT","TRANSACT_label.fr","TRANSACT_label.en","MEASURE","MEASURE_label.fr","MEASURE_label.en","TIME_FORMAT","TIME_FORMAT_label.en","UNIT","UNIT_label.en","POWERCODE","POWERCODE_label.en","obsTime","obsValue"
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2006",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2007",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2008",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2009",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2010",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2011",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2012",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2013",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2014",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2015",1
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2016",1
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.887601
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.878703
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.879653
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.872035
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.862338
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.856896
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.850842
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.855789
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.845407
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.850574
"AUT","Autriche","Austria","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.856682
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.845792
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.83943
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.828277
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.817229
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.819146
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.801288
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.791961
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.780691
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.77431
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.777832
"DEU","Allemagne","Germany","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.778824
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2005",6.77
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2006",6.26
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2007",5.41
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2008",7
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2009",5.78
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2010",5.86
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2011",5.99
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2012",5.57
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2013",6.08
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2014",7.43
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2015",8.81
"NOR","Norvège","Norway","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","NOK","Norwegian Krone","0","Units","2016",8.62
"POL","Pologne","Poland","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","PLN","Zloty","0","Units","2005",1.867595
"POL","Pologne","Poland","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","PLN","Zloty","0","Units","2006",1.851309
"POL","Pologne","Poland","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","PLN","Zloty","0","Units","2007",1.856458
"POL","Pologne","Poland","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","PLN","Zloty","0","Units","2008",1.842243
"POL","Pologne","Poland","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","PLN","Zloty","0","Units","2009",1.866864
