"COU","COU_label.fr","COU_label.en","CORP_TAX","CORP_TAX_label.fr","CORP_TAX_label.en","TAR","TAR_label.fr","TAR_label.en","TIME_FORMAT","TIME_FORMAT_label.en","obsTime","obsValue"
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",24
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",20
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",16
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",12.5
"IRL","Irlande","Ireland","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",12.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2000",37
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2001",36
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2002",36
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2003",34
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2004",33
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2005",33
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2006",33
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2007",33
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2008",27.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2009",27.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2010",27.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2011",27.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2012",27.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2013",27.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2014",27.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2015",27.5
"ITA","Italie","Italy","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2016",27.5
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",30
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",28.05
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",28.05
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",23.9
"JPN","Japon","Japan","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",23.4
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",28
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",28
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",27
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",27
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",27
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",25
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",25
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",25
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",25
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",22
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",22
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",22
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",22
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",22
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",22
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",22
"KOR","Corée","Korea","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",22
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",31.2
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",31.2
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",22.88
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",22.88
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",22.88
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",22.88
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",22.88
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",22.88
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",22.88
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",21.84
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",21.84
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",22.05
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",22.05
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",22.47
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",22.47
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",22.47
"LUX","Luxembourg","Luxembourg","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",22.47
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",35
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",35
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",35
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",34
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",33
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",30
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",29
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",28
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",28
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",28
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",30
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",30
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",30
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",30
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",30
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",30
"MEX","Mexique","Mexico","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",30
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2000",35
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2001",35
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2002",34.5
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2003",34.5
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2004",34.5
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2005",31.5
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2006",29.6
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2007",25.5
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2008",25.5
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2009",25.5
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2010",25.5
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2011",25
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2012",25
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2013",25
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2014",25
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2015",25
"NLD","Pays-Bas","Netherlands","CIT_RATE","Corporate income tax rate","Corporate income tax rate","Y","Yes","Yes","P1Y","Annual","2016",25
"NZL","Nouvelle-Zélande","New Zealand","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2000",33
"NZL","Nouvelle-Zélande","New Zealand","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2001",33
"NZL","Nouvelle-Zélande","New Zealand","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2002",33
"NZL","Nouvelle-Zélande","New Zealand","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2003",33
"NZL","Nouvelle-Zélande","New Zealand","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2004",33
"NZL","Nouvelle-Zélande","New Zealand","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2005",33
"NZL","Nouvelle-Zélande","New Zealand","CIT_RATE","Corporate income tax rate","Corporate income tax rate","N","No","No","P1Y","Annual","2006",33
